state,county,subtype,category
minnesota,kanabec,beef,county_total
minnesota,kanabec,milk,county_total
minnesota,koochiching,beef,county_total
minnesota,koochiching,milk,county_total
minnesota,lac qui parle,beef,county_total
minnesota,lac qui parle,milk,county_total
minnesota,mahnomen,milk,county_total
minnesota,mahnomen,beef,county_total
minnesota,stevens,beef,county_total
minnesota,stevens,milk,county_total
minnesota,swift,milk,county_total
minnesota,swift,beef,county_total
minnesota,traverse,other,county_total
minnesota,traverse,milk,county_total
mississippi,amite,beef,county_total
mississippi,amite,milk,county_total
mississippi,attala,milk,county_total
mississippi,attala,beef,county_total
mississippi,copiah,beef,county_total
mississippi,copiah,milk,county_total
mississippi,forrest,beef,county_total
mississippi,forrest,milk,county_total
mississippi,harrison,milk,county_total
mississippi,harrison,beef,county_total
mississippi,humphreys,other,county_total
mississippi,humphreys,beef,county_total
mississippi,issaquena,other,county_total
mississippi,issaquena,all,county_total
mississippi,jones,beef,county_total
mississippi,jones,milk,county_total
mississippi,marion,beef,county_total
mississippi,marion,milk,county_total
mississippi,monroe,beef,county_total
mississippi,monroe,milk,county_total
mississippi,noxubee,milk,county_total
mississippi,noxubee,beef,county_total
mississippi,oktibbeha,beef,county_total
mississippi,oktibbeha,milk,county_total
mississippi,pike,milk,county_total
mississippi,pike,beef,county_total
mississippi,quitman,all,county_total
mississippi,quitman,beef,county_total
mississippi,sharkey,all,county_total
mississippi,sharkey,beef,county_total
mississippi,sharkey,other,county_total
missouri,barton,beef,county_total
missouri,barton,milk,county_total
missouri,boone,milk,county_total
missouri,boone,beef,county_total
missouri,butler,beef,county_total
missouri,butler,milk,county_total
missouri,clark,beef,county_total
missouri,clark,milk,county_total
missouri,clinton,milk,county_total
missouri,clinton,beef,county_total
missouri,holt,beef,county_total
missouri,holt,milk,county_total
missouri,howard,beef,county_total
missouri,howard,milk,county_total
missouri,iron,beef,county_total
missouri,iron,milk,county_total
missouri,lafayette,milk,county_total
missouri,lafayette,beef,county_total
missouri,lewis,milk,county_total
missouri,lewis,beef,county_total
missouri,mississippi,all,county_total
missouri,mississippi,other,county_total
missouri,mississippi,milk,county_total
missouri,new madrid,beef,county_total
missouri,new madrid,all,county_total
missouri,new madrid,other,county_total
missouri,nodaway,milk,county_total
missouri,nodaway,beef,county_total
missouri,pemiscot,beef,county_total
missouri,pemiscot,all,county_total
missouri,pemiscot,other,county_total
missouri,putnam,milk,county_total
missouri,putnam,beef,county_total
missouri,ripley,beef,county_total
missouri,ripley,milk,county_total
missouri,scott,milk,county_total
missouri,scott,beef,county_total
missouri,sullivan,milk,county_total
missouri,sullivan,beef,county_total
missouri,taney,milk,county_total
missouri,taney,beef,county_total
missouri,vernon,beef,county_total
missouri,vernon,milk,county_total
missouri,warren,milk,county_total
missouri,warren,beef,county_total
missouri,worth,milk,county_total
missouri,worth,beef,county_total
montana,beaverhead,milk,county_total
montana,beaverhead,beef,county_total
montana,big horn,milk,county_total
montana,big horn,beef,county_total
montana,blaine,beef,county_total
montana,blaine,milk,county_total
montana,broadwater,milk,county_total
montana,broadwater,beef,county_total
montana,fergus,beef,county_total
montana,fergus,milk,county_total
montana,flathead,milk,county_total
montana,flathead,beef,county_total
montana,golden valley,milk,county_total
montana,golden valley,beef,county_total
montana,granite,beef,county_total
montana,granite,milk,county_total
montana,judith basin,milk,county_total
montana,judith basin,beef,county_total
montana,lake,milk,county_total
montana,lake,beef,county_total
montana,liberty,beef,county_total
montana,liberty,milk,county_total
montana,lincoln,milk,county_total
montana,lincoln,beef,county_total
montana,mccone,beef,county_total
montana,mccone,milk,county_total
montana,park,beef,county_total
montana,park,milk,county_total
montana,powder river,milk,county_total
montana,powder river,beef,county_total
montana,powell,milk,county_total
montana,powell,beef,county_total
montana,prairie,milk,county_total
montana,prairie,beef,county_total
montana,ravalli,milk,county_total
montana,ravalli,beef,county_total
montana,roosevelt,beef,county_total
montana,roosevelt,milk,county_total
montana,sheridan,milk,county_total
montana,sheridan,beef,county_total
montana,toole,beef,county_total
montana,toole,milk,county_total
montana,treasure,milk,county_total
montana,treasure,beef,county_total
montana,wheatland,milk,county_total
montana,wheatland,beef,county_total
montana,wibaux,beef,county_total
montana,wibaux,milk,county_total
montana,yellowstone,beef,county_total
montana,yellowstone,milk,county_total
nebraska,adams,beef,county_total
nebraska,adams,other,county_total
nebraska,arthur,beef,county_total
nebraska,arthur,milk,county_total
nebraska,buffalo,beef,county_total
nebraska,buffalo,milk,county_total
nebraska,butler,milk,county_total
nebraska,butler,beef,county_total
nebraska,cheyenne,beef,county_total
nebraska,cheyenne,milk,county_total
nebraska,clay,beef,county_total
nebraska,clay,milk,county_total
nebraska,cuming,beef,county_total
nebraska,cuming,milk,county_total
nebraska,custer,milk,county_total
nebraska,custer,beef,county_total
nebraska,dixon,milk,county_total
nebraska,dixon,beef,county_total
nebraska,dodge,milk,county_total
nebraska,dodge,beef,county_total
nebraska,frontier,milk,county_total
nebraska,frontier,beef,county_total
nebraska,furnas,beef,county_total
nebraska,furnas,milk,county_total
nebraska,garfield,beef,county_total
nebraska,garfield,milk,county_total
nebraska,grant,beef,county_total
nebraska,grant,milk,county_total
nebraska,greeley,beef,county_total
nebraska,greeley,milk,county_total
nebraska,harlan,milk,county_total
nebraska,harlan,beef,county_total
nebraska,johnson,milk,county_total
nebraska,johnson,beef,county_total
nebraska,keya paha,beef,county_total
nebraska,keya paha,milk,county_total
nebraska,knox,milk,county_total
nebraska,knox,beef,county_total
nebraska,logan,beef,county_total
nebraska,logan,milk,county_total
nebraska,loup,beef,county_total
nebraska,loup,milk,county_total
nebraska,madison,beef,county_total
nebraska,madison,milk,county_total
nebraska,merrick,beef,county_total
nebraska,merrick,milk,county_total
nebraska,morrill,beef,county_total
nebraska,morrill,milk,county_total
nebraska,nance,beef,county_total
nebraska,nance,milk,county_total
nebraska,nemaha,other,county_total
nebraska,nemaha,beef,county_total
nebraska,nuckolls,milk,county_total
nebraska,nuckolls,beef,county_total
nebraska,otoe,beef,county_total
nebraska,otoe,milk,county_total
nebraska,perkins,milk,county_total
nebraska,perkins,beef,county_total
nebraska,pierce,milk,county_total
nebraska,pierce,beef,county_total
nebraska,platte,beef,county_total
nebraska,platte,milk,county_total
nebraska,polk,milk,county_total
nebraska,polk,beef,county_total
nebraska,red willow,beef,county_total
nebraska,red willow,milk,county_total
nebraska,sarpy,beef,county_total
nebraska,sarpy,milk,county_total
nebraska,saunders,beef,county_total
nebraska,saunders,milk,county_total
nebraska,sioux,milk,county_total
nebraska,sioux,beef,county_total
nebraska,stanton,milk,county_total
nebraska,stanton,beef,county_total
nebraska,thayer,beef,county_total
nebraska,thayer,milk,county_total
nebraska,thomas,milk,county_total
nebraska,thomas,beef,county_total
nebraska,thurston,milk,county_total
nebraska,thurston,beef,county_total
nebraska,valley,beef,county_total
nebraska,valley,milk,county_total
nebraska,webster,beef,county_total
nebraska,webster,milk,county_total
nevada,carson city,milk,county_total
nevada,carson city,beef,county_total
nevada,churchill,beef,county_total
nevada,churchill,milk,county_total
nevada,clark,milk,county_total
nevada,clark,beef,county_total
nevada,eureka,milk,county_total
nevada,eureka,beef,county_total
nevada,lander,beef,county_total
nevada,lander,milk,county_total
nevada,lincoln,beef,county_total
nevada,lincoln,milk,county_total
nevada,lyon,milk,county_total
nevada,lyon,beef,county_total
nevada,nye,beef,county_total
nevada,nye,milk,county_total
nevada,pershing,beef,county_total
nevada,pershing,milk,county_total
nevada,washoe,milk,county_total
nevada,washoe,beef,county_total
new hampshire,belknap,milk,county_total
new hampshire,belknap,beef,county_total
new hampshire,carroll,milk,county_total
new hampshire,carroll,beef,county_total
new jersey,atlantic,milk,county_total
new jersey,atlantic,beef,county_total
new jersey,mercer,beef,county_total
new jersey,mercer,milk,county_total
new jersey,middlesex,beef,county_total
new jersey,middlesex,milk,county_total
new jersey,ocean,milk,county_total
new jersey,ocean,other,county_total
new jersey,passaic,milk,county_total
new jersey,passaic,other,county_total
new jersey,passaic,beef,county_total
new jersey,somerset,milk,county_total
new jersey,somerset,beef,county_total
new mexico,bernalillo,milk,county_total
new mexico,bernalillo,beef,county_total
new mexico,guadalupe,beef,county_total
new mexico,guadalupe,milk,county_total
new mexico,hidalgo,milk,county_total
new mexico,hidalgo,beef,county_total
new mexico,los alamos,beef,county_total
new mexico,los alamos,all,county_total
new mexico,mora,beef,county_total
new mexico,mora,milk,county_total
new mexico,otero,beef,county_total
new mexico,otero,milk,county_total
new mexico,quay,milk,county_total
new mexico,quay,beef,county_total
new mexico,rio arriba,beef,county_total
new mexico,rio arriba,milk,county_total
new mexico,santa fe,milk,county_total
new mexico,santa fe,beef,county_total
new mexico,socorro,beef,county_total
new mexico,socorro,milk,county_total
new mexico,taos,all,county_total
new mexico,taos,milk,county_total
new mexico,torrance,beef,county_total
new mexico,torrance,milk,county_total
new mexico,union,milk,county_total
new mexico,union,beef,county_total
new mexico,valencia,beef,county_total
new mexico,valencia,milk,county_total
new york,albany,milk,county_total
new york,albany,beef,county_total
new york,greene,beef,county_total
new york,greene,milk,county_total
new york,hamilton,all,county_total
new york,hamilton,other,county_total
new york,putnam,beef,county_total
new york,putnam,milk,county_total
new york,rockland,milk,county_total
new york,rockland,other,county_total
new york,rockland,all,county_total
new york,suffolk,milk,county_total
new york,suffolk,beef,county_total
new york,warren,milk,county_total
new york,warren,other,county_total
new york,westchester,beef,county_total
new york,westchester,milk,county_total
north carolina,anson,beef,county_total
north carolina,anson,milk,county_total
north carolina,bladen,beef,county_total
north carolina,bladen,milk,county_total
north carolina,brunswick,beef,county_total
north carolina,brunswick,milk,county_total
north carolina,caldwell,milk,county_total
north carolina,caldwell,beef,county_total
north carolina,caswell,beef,county_total
north carolina,caswell,milk,county_total
north carolina,cherokee,beef,county_total
north carolina,cherokee,milk,county_total
north carolina,columbus,milk,county_total
north carolina,columbus,beef,county_total
north carolina,cumberland,milk,county_total
north carolina,cumberland,beef,county_total
north carolina,currituck,milk,county_total
north carolina,currituck,all,county_total
north carolina,currituck,other,county_total
north carolina,dare,all,county_total
north carolina,dare,beef,county_total
north carolina,davidson,milk,county_total
north carolina,davidson,beef,county_total
north carolina,durham,milk,county_total
north carolina,durham,beef,county_total
north carolina,edgecombe,beef,county_total
north carolina,edgecombe,milk,county_total
north carolina,gaston,milk,county_total
north carolina,gaston,beef,county_total
north carolina,henderson,milk,county_total
north carolina,henderson,beef,county_total
north carolina,jones,milk,county_total
north carolina,jones,beef,county_total
north carolina,martin,beef,county_total
north carolina,martin,milk,county_total
north carolina,montgomery,beef,county_total
north carolina,montgomery,milk,county_total
north carolina,nash,milk,county_total
north carolina,nash,beef,county_total
north carolina,new hanover,other,county_total
north carolina,new hanover,beef,county_total
north carolina,new hanover,all,county_total
north carolina,pamlico,beef,county_total
north carolina,pamlico,milk,county_total
north carolina,pender,beef,county_total
north carolina,pender,milk,county_total
north carolina,person,milk,county_total
north carolina,person,beef,county_total
north carolina,rockingham,beef,county_total
north carolina,rockingham,milk,county_total
north carolina,sampson,milk,county_total
north carolina,sampson,beef,county_total
north carolina,stanly,beef,county_total
north carolina,stanly,milk,county_total
north carolina,swain,beef,county_total
north carolina,swain,milk,county_total
north carolina,vance,milk,county_total
north carolina,vance,beef,county_total
north carolina,warren,milk,county_total
north carolina,warren,beef,county_total
north carolina,watauga,milk,county_total
north carolina,watauga,beef,county_total
north carolina,wayne,beef,county_total
north carolina,wayne,milk,county_total
north carolina,yadkin,milk,county_total
north carolina,yadkin,beef,county_total
north carolina,yancey,milk,county_total
north carolina,yancey,beef,county_total
north dakota,adams,beef,county_total
north dakota,adams,milk,county_total
north dakota,billings,beef,county_total
north dakota,billings,milk,county_total
north dakota,bottineau,milk,county_total
north dakota,bottineau,beef,county_total
